,popularity,id,vote_count,vote_average,title,release_date,original_language,genre_ids,Unnamed: 0,movie,year,pg_rating,imdb_id,runtime,genre,metascore,imdb_rating,votes,gross_us
143,16.639,406,2246,8.1,La Haine,1995-05-31,fr,['Drama'],771,La Haine,1995,Not Rated,113247,98,"Crime, Drama",,8.1,146980,0.31
144,11.375,360814,528,8.1,Dangal,2016-12-21,hi,"['Drama', 'Action']",497,Dangal,2016,Not Rated,5074352,161,"Action, Biography, Drama",,8.4,151378,12.39
145,9.786,780,491,8.1,The Passion of Joan of Arc,1928-04-21,fr,"['Drama', 'History']",826,The Passion of Joan of Arc,1928,Passed,19254,114,"Biography, Drama, History",,8.1,46607,0.02
146,14.91,582,2313,8.1,The Lives of Others,2006-03-15,de,"['Drama', 'Thriller']",507,The Lives of Others,2006,R,405094,137,"Drama, Mystery, Thriller",89.0,8.4,353467,11.29
147,13.998,9277,1517,8.1,The Sting,1973-12-25,en,"['Comedy', 'Crime', 'Drama']",119,The Sting,1973,PG,70735,129,"Comedy, Crime, Drama",83.0,8.3,238488,159.60
148,15.436,654,926,8.1,On the Waterfront,1954-06-22,en,"['Crime', 'Drama']",524,On the Waterfront,1954,Approved,47296,108,"Crime, Drama, Thriller",91.0,8.1,140119,9.60
149,9.476,28978,423,8.1,The Circus,1928-01-06,en,"['Comedy', 'Romance']",997,The Circus,1928,Passed,18773,72,"Comedy, Romance",90.0,8.1,28981,--
150,24.707,11423,1854,8.1,Memories of Murder,2003-05-02,ko,"['Crime', 'Drama', 'Thriller']",829,Memories of Murder,2003,Not Rated,353969,132,"Action, Crime, Drama",82.0,8.1,132892,0.01
151,16.415,103663,2152,8.1,The Hunt,2012-09-24,da,['Drama'],745,The Hunt,2012,R,2106476,115,Drama,77.0,8.3,273986,0.69
152,44.809,514847,1458,6.6,The Hunt,2020-03-11,en,"['Action', 'Thriller', 'Horror']",745,The Hunt,2012,R,2106476,115,Drama,77.0,8.3,273986,0.69
153,25.347,15,3353,8.1,Citizen Kane,1941-04-17,en,"['Mystery', 'Drama']",687,Citizen Kane,1941,PG,33467,119,"Drama, Mystery",100.0,8.3,393628,1.59
154,34.275,4348,5138,8.1,Pride & Prejudice,2005-09-16,en,"['Drama', 'Romance']",350,Pride & Prejudice,2005,PG,414387,129,"Drama, Romance",82.0,7.8,252788,38.41
155,20.078,387,1318,8.1,Das Boot,1981-09-16,de,"['Drama', 'History', 'War']",505,Das Boot,1981,R,82096,149,"Adventure, Drama, Thriller",86.0,8.3,228793,11.49
156,13.288,3090,659,8.1,The Treasure of the Sierra Madre,1948-01-15,en,"['Adventure', 'Drama', 'Western']",591,The Treasure of the Sierra Madre,1948,Passed,40897,126,"Adventure, Drama, Western",98.0,8.2,112710,5.01
157,11.188,204,480,8.1,The Wages of Fear,1953-04-22,fr,"['Drama', 'Thriller', 'Adventure']",966,The Wages of Fear,1953,Not Rated,46268,131,"Adventure, Drama, Thriller",85.0,8.1,53651,--
158,36.328,62,7792,8.1,2001: A Space Odyssey,1968-04-09,en,"['Science Fiction', 'Mystery', 'Adventure']",268,2001: A Space Odyssey,1968,G,62622,149,"Adventure, Sci-Fi",84.0,8.3,594448,56.95
159,20.575,26022,739,8.1,My Name Is Khan,2010-02-11,hi,"['Drama', 'Romance']",619,My Name Is Khan,2010,PG-13,1188996,165,Drama,50.0,8.0,97393,4.02
160,10.847,821,426,8.1,Judgment at Nuremberg,1961-12-01,en,"['Drama', 'History']",943,Judgment at Nuremberg,1961,Approved,55031,179,"Drama, War",60.0,8.2,68333,--
161,24.891,120467,10285,8.0,The Grand Budapest Hotel,2014-02-26,en,"['Comedy', 'Drama']",260,The Grand Budapest Hotel,2014,R,2278388,99,"Adventure, Comedy, Crime",88.0,8.1,695122,59.10
162,9.23,29264,385,8.0,The Exterminating Angel,1962-05-16,es,"['Comedy', 'Drama', 'Fantasy']",932,The Exterminating Angel,1962,Not Rated,56732,95,"Drama, Fantasy",,8.1,29210,--
163,20.884,770,2698,8.0,Gone with the Wind,1939-12-15,en,"['Drama', 'War', 'Romance']",87,Gone with the Wind,1939,Passed,31381,238,"Drama, History, Romance",97.0,8.1,286367,198.68
164,27.532,7347,1345,8.0,Elite Squad,2007-10-12,pt,"['Drama', 'Action', 'Crime']",833,Elite Squad,2007,R,861739,115,"Action, Crime, Drama",33.0,8.1,97213,0.01
165,15.181,521,1576,8.0,Dial M for Murder,1954-05-29,en,"['Crime', 'Thriller']",830,Dial M for Murder,1954,PG,46912,105,"Crime, Thriller",75.0,8.2,155590,0.01
166,29.547,14,8558,8.0,American Beauty,1999-09-15,en,['Drama'],145,American Beauty,1999,R,169547,122,Drama,84.0,8.3,1057433,130.10
167,37.213,205596,12754,8.0,The Imitation Game,2014-11-14,en,"['Drama', 'History', 'Thriller', 'War']",200,The Imitation Game,2014,PG-13,2084970,114,"Biography, Drama, Thriller",73.0,8.0,674652,91.13
168,62.522,12104,942,8.0,Pink Floyd: The Wall,1982-07-14,en,['Music'],437,Pink Floyd: The Wall,1982,R,84503,95,"Drama, Fantasy, Music",47.0,8.1,75329,22.24
169,11.783,595,1702,8.0,To Kill a Mockingbird,1962-12-25,en,"['Drama', 'Crime']",934,To Kill a Mockingbird,1962,Approved,56592,129,"Crime, Drama",88.0,8.2,291008,--
170,78.469,424694,12157,8.0,Bohemian Rhapsody,2018-10-24,en,"['Drama', 'Music']",76,Bohemian Rhapsody,2018,PG-13,1727824,134,"Biography, Drama, Music",49.0,8.0,439899,216.43
171,59.044,400928,3399,8.0,Gifted,2017-04-12,en,"['Drama', 'Family', 'Comedy']",416,Gifted,2017,PG-13,4481414,101,Drama,60.0,7.6,97447,24.80
172,11.196,1059,307,8.0,The Hidden Fortress,1958-12-28,ja,"['Adventure', 'Drama', 'Action', 'Comedy']",948,The Hidden Fortress,1958,Not Rated,51808,126,"Adventure, Drama",,8.1,33973,--
173,26.609,938,2460,8.0,For a Few Dollars More,1965-05-10,it,['Western'],477,For a Few Dollars More,1965,R,59578,132,Western,74.0,8.3,229153,15.00
174,11.51,110416,900,8.0,Song of the Sea,2014-09-06,en,"['Family', 'Animation', 'Fantasy']",734,Song of the Sea,2014,PG,1865505,93,"Animation, Adventure, Drama",85.0,8.1,50025,0.86
175,14.124,1092,1075,8.0,The Third Man,1949-08-31,en,"['Thriller', 'Mystery']",760,The Third Man,1949,Approved,41959,93,"Film-Noir, Mystery, Thriller",97.0,8.1,156805,0.45
176,11.667,641,6666,8.0,Requiem for a Dream,2000-10-06,en,"['Crime', 'Drama', 'Thriller']",626,Requiem for a Dream,2000,R,180093,102,Drama,68.0,8.3,756082,3.64
177,15.162,11104,747,8.0,Chungking Express,1994-07-14,cn,"['Comedy', 'Drama', 'Romance']",748,Chungking Express,1994,PG-13,109424,102,"Comedy, Crime, Drama",77.0,8.1,61208,0.60
178,17.359,11778,2344,8.0,The Deer Hunter,1978-03-09,en,"['Drama', 'War']",306,The Deer Hunter,1978,R,77416,183,"Drama, War",86.0,8.1,307297,48.98
179,10.254,10242,609,8.0,What Ever Happened to Baby Jane?,1962-10-31,en,"['Drama', 'Horror', 'Thriller']",616,What Ever Happened to Baby Jane?,1962,Passed,56687,134,"Drama, Horror, Thriller",75.0,8.1,49431,4.05
180,25.753,381284,6275,8.0,Hidden Figures,2016-12-10,en,"['Drama', 'History']",110,Hidden Figures,2016,PG,4846340,127,"Biography, Drama, History",74.0,7.8,196404,169.61
181,38.682,10681,13519,8.0,WALL·E,2008-06-22,en,"['Animation', 'Family', 'Science Fiction']",69,WALL·E,2008,G,910970,98,"Animation, Adventure, Family",95.0,8.4,984361,223.81
182,53.2,280,8642,8.0,Terminator 2: Judgment Day,1991-07-03,en,"['Action', 'Thriller', 'Science Fiction']",85,Terminator 2: Judgment Day,1991,R,103064,137,"Action, Sci-Fi",75.0,8.5,983558,204.84
183,15.203,962,927,8.0,The Gold Rush,1925-07-12,en,"['Adventure', 'Comedy', 'Drama']",580,The Gold Rush,1925,Passed,15864,95,"Adventure, Comedy, Drama",,8.2,99095,5.45
184,26.04,146233,7428,8.0,Prisoners,2013-09-18,en,"['Crime', 'Drama', 'Thriller']",256,Prisoners,2013,R,1392214,153,"Crime, Drama, Mystery",70.0,8.1,589210,61.00
185,16.815,3175,1671,8.0,Barry Lyndon,1975-11-26,en,"['Drama', 'Romance', 'War']",915,Barry Lyndon,1975,PG,72684,185,"Adventure, Drama, History",89.0,8.1,147129,--
186,12.723,1580,1590,8.0,Rope,1948-08-26,en,"['Crime', 'Thriller']",974,Rope,1948,Approved,40746,80,"Crime, Drama, Mystery",73.0,8.0,127681,--
187,18.849,279,2736,8.0,Amadeus,1984-09-06,en,"['Drama', 'History', 'Music']",295,Amadeus,1984,R,86879,160,"Biography, Drama, History",88.0,8.3,364447,51.97
188,32.489,28178,4734,8.0,Hachi: A Dog's Tale,2009-06-13,en,"['Drama', 'Family']",872,Hachi: A Dog's Tale,2009,G,1028532,93,"Drama, Family",,8.1,248822,--
189,10.143,10404,393,8.0,Raise the Red Lantern,1991-12-20,zh,['Drama'],652,Raise the Red Lantern,1991,PG,101640,125,"Drama, History, Romance",,8.1,29143,2.60
190,10.996,110,753,8.0,Three Colors: Red,1994-05-27,fr,"['Drama', 'Mystery', 'Romance']",617,Three Colors: Red,1994,R,111495,99,"Drama, Mystery, Romance",100.0,8.1,89067,4.04
191,12.436,11712,316,8.0,Sanjuro,1962-01-01,ja,"['Drama', 'Action', 'Comedy']",935,Sanjuro,1962,Not Rated,56443,96,"Action, Comedy, Crime",,8.1,32199,--
192,14.736,213,2580,8.0,North by Northwest,1959-07-08,en,"['Mystery', 'Thriller']",490,North by Northwest,1959,Approved,53125,136,"Adventure, Mystery, Thriller",98.0,8.3,295091,13.28
193,66.397,106646,16315,8.0,The Wolf of Wall Street,2013-12-25,en,"['Crime', 'Drama', 'Comedy']",164,The Wolf of Wall Street,2013,R,993846,180,"Biography, Crime, Drama",75.0,8.2,1157939,116.90
194,21.492,524,3519,8.0,Casino,1995-11-22,en,['Crime'],336,Casino,1995,R,112641,178,"Crime, Drama",73.0,8.2,458605,42.44
195,19.288,3083,608,8.0,Mr. Smith Goes to Washington,1939-10-19,en,"['Comedy', 'Drama']",525,Mr. Smith Goes to Washington,1939,Passed,31679,129,"Comedy, Drama",73.0,8.1,105552,9.60
196,103.351,673,14980,8.0,Harry Potter and the Prisoner of Azkaban,2004-05-31,en,"['Adventure', 'Fantasy']",57,Harry Potter and the Prisoner of Azkaban,2004,PG,304141,142,"Adventure, Family, Fantasy",82.0,7.9,541096,249.36
197,23.282,13223,7572,8.0,Gran Torino,2008-12-09,en,['Drama'],125,Gran Torino,2008,R,1205489,116,Drama,72.0,8.1,712886,148.10
198,16.438,1578,2665,8.0,Raging Bull,1980-11-14,en,"['Drama', 'Action']",426,Raging Bull,1980,R,81398,129,"Biography, Drama, Sport",89.0,8.2,317263,23.38
199,15.053,5925,1614,8.0,The Great Escape,1963-06-20,en,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",500,The Great Escape,1963,Approved,57115,172,"Adventure, Drama, History",86.0,8.2,221753,12.10
200,11.614,7857,633,8.0,Amarcord,1973-12-13,it,"['Comedy', 'Drama']",917,Amarcord,1973,R,71129,123,"Comedy, Drama",,7.9,39293,--
201,20.497,627,6927,8.0,Trainspotting,1996-02-23,en,"['Drama', 'Crime']",468,Trainspotting,1996,R,117951,93,Drama,83.0,8.1,627907,16.50
202,20.114,25376,1609,8.0,The Secret in Their Eyes,2009-08-13,es,"['Crime', 'Drama', 'Mystery']",560,The Secret in Their Eyes,2009,R,1305806,129,"Drama, Mystery, Romance",80.0,8.2,190093,6.39
203,49.406,1091,4174,8.0,The Thing,1982-06-25,en,"['Horror', 'Mystery', 'Science Fiction']",482,The Thing,1982,R,84787,109,"Horror, Mystery, Sci-Fi",57.0,8.1,365802,13.78
204,32.773,60935,1883,6.1,The Thing,2011-10-12,en,"['Horror', 'Mystery', 'Science Fiction', 'Thriller']",482,The Thing,1982,R,84787,109,"Horror, Mystery, Sci-Fi",57.0,8.1,365802,13.78
205,11.635,17295,406,8.0,The Battle of Algiers,1966-09-08,it,"['Drama', 'History', 'War']",813,The Battle of Algiers,1966,Not Rated,58946,121,"Drama, War",96.0,8.1,51987,0.06
206,24.52,10515,2530,8.0,Castle in the Sky,1986-08-02,ja,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']",902,Castle in the Sky,1986,PG,92067,125,"Animation, Adventure, Drama",78.0,8.0,147388,--
207,22.281,947,1861,8.0,Lawrence of Arabia,1962-12-11,en,"['Adventure', 'Drama', 'History', 'War']",326,Lawrence of Arabia,1962,Approved,56172,228,"Adventure, Biography, Drama",100.0,8.3,264280,44.82
208,18.544,334533,4588,8.0,Captain Fantastic,2016-07-02,en,"['Adventure', 'Drama']",571,Captain Fantastic,2016,R,3553976,118,"Comedy, Drama",72.0,7.9,185157,5.88
209,56.955,331482,3032,8.0,Little Women,2019-12-25,en,"['Drama', 'Romance']",173,Little Women,2019,PG,3281548,135,"Drama, Romance",91.0,7.8,130707,108.10
210,15.902,9587,771,7.3,Little Women,1994-12-21,en,"['Drama', 'Romance']",173,Little Women,2019,PG,3281548,135,"Drama, Romance",91.0,7.8,130707,108.10
211,13.094,3112,918,8.0,The Night of the Hunter,1955-08-26,en,"['Crime', 'Drama', 'Thriller']",747,The Night of the Hunter,1955,Not Rated,48424,92,"Crime, Drama, Film-Noir",99.0,8.0,80914,0.65
212,11.856,3777,447,8.0,Throne of Blood,1957-01-15,ja,"['Drama', 'History']",953,Throne of Blood,1957,Not Rated,50613,110,"Drama, History",,8.1,45801,--
213,30.774,24,12421,8.0,Kill Bill: Vol. 1,2003-10-10,en,"['Action', 'Crime']",241,Kill Bill: Vol. 1,2003,R,266697,111,"Action, Crime, Thriller",69.0,8.1,986837,70.10
214,8.638,60243,1050,8.0,A Separation,2011-03-15,fa,['Drama'],548,A Separation,2011,PG-13,1832382,123,"Drama, Thriller",95.0,8.3,216433,7.10
215,14.535,223,967,8.0,Rebecca,1940-03-23,en,"['Drama', 'Mystery', 'Thriller']",605,Rebecca,1940,Approved,32976,130,"Drama, Mystery, Romance",86.0,8.1,121836,4.36
216,226.831,505379,344,6.4,Rebecca,2020-10-16,en,"['Romance', 'Drama', 'Mystery', 'Thriller']",605,Rebecca,1940,Approved,32976,130,"Drama, Mystery, Romance",86.0,8.1,121836,4.36
217,18.067,152532,6198,8.0,Dallas Buyers Club,2013-11-17,en,"['Drama', 'History']",400,Dallas Buyers Club,2013,R,790636,117,"Biography, Drama",80.0,8.0,434443,27.30
218,44.262,242828,1000,7.9,When Marnie Was There,2014-07-19,ja,"['Animation', 'Drama']",737,When Marnie Was There,2014,PG,3398268,103,"Animation, Drama, Family",72.0,7.7,31557,0.77
219,20.061,76203,8368,8.0,12 Years a Slave,2013-10-18,en,"['Drama', 'History']",271,12 Years a Slave,2013,R,2024544,134,"Biography, Drama, History",96.0,8.1,630909,56.67
220,14.76,21334,317,8.0,Children of Heaven,1997-08-01,fa,"['Comedy', 'Drama', 'Family']",728,Children of Heaven,1997,PG,118849,89,"Drama, Family, Sport",77.0,8.3,63679,0.93
221,12.255,405,579,8.0,La Strada,1954-09-23,it,['Drama'],961,La Strada,1954,Not Rated,47528,108,Drama,,8.0,57552,--
222,162.098,359724,3713,7.9,Ford v Ferrari,2019-11-13,en,"['Drama', 'History']",162,Ford v Ferrari,2019,PG-13,1950186,152,"Action, Biography, Drama",81.0,8.1,271323,117.62
223,71.653,862,13119,7.9,Toy Story,1995-10-30,en,"['Animation', 'Comedy', 'Family']",89,Toy Story,1995,G,114709,81,"Animation, Adventure, Comedy",95.0,8.3,873674,191.80
224,22.298,70,6441,7.9,Million Dollar Baby,2004-12-15,en,['Drama'],187,Million Dollar Baby,2004,PG-13,405159,132,"Drama, Sport",86.0,8.1,628424,100.49
225,20.632,829,2374,7.9,Chinatown,1974-06-20,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",393,Chinatown,1974,R,71315,130,"Drama, Mystery, Thriller",92.0,8.1,290026,29.20
226,29.241,149,2382,7.9,Akira,1988-07-16,ja,"['Animation', 'Science Fiction', 'Action']",750,Akira,1988,R,94625,124,"Animation, Action, Sci-Fi",,8.0,162070,0.55
227,16.358,369557,1566,7.9,Sing Street,2016-03-11,en,"['Comedy', 'Romance', 'Drama', 'Music']",634,Sing Street,2016,PG-13,3544112,106,"Comedy, Drama, Music",79.0,7.9,83793,3.24
228,16.767,20453,1472,7.9,3 Idiots,2009-12-23,hi,"['Comedy', 'Drama']",559,3 Idiots,2009,PG-13,1187043,170,"Comedy, Drama",67.0,8.4,337146,6.53
229,14.35,301,668,7.9,Rio Bravo,1959-03-17,en,"['Western', 'Drama']",495,Rio Bravo,1959,Passed,53221,141,"Action, Drama, Western",93.0,8.0,55447,12.54
230,12.485,5924,1139,7.9,Papillon,1973-12-13,en,"['Crime', 'Drama']",286,Papillon,1973,R,70511,151,"Biography, Crime, Drama",58.0,8.0,120396,53.27
231,24.585,433498,1104,7.4,Papillon,2017-09-07,en,"['Crime', 'Drama', 'History']",286,Papillon,1973,R,70511,151,"Biography, Crime, Drama",58.0,8.0,120396,53.27
232,11.116,31442,362,7.9,Ivan's Childhood,1962-05-09,ru,"['Drama', 'War']",938,Ivan's Childhood,1962,Not Rated,56111,84,"Drama, War",,8.1,30852,--
233,12.727,3034,2147,7.9,Young Frankenstein,1974-12-15,en,['Comedy'],203,Young Frankenstein,1974,PG,72431,106,Comedy,80.0,8.0,141871,86.30
234,59.065,150540,15617,7.9,Inside Out,2015-06-09,en,"['Drama', 'Comedy', 'Animation', 'Family']",21,Inside Out,2015,PG,2096673,95,"Animation, Adventure, Comedy",94.0,8.1,600760,356.46
235,12.976,11658,390,7.9,Tae Guk Gi: The Brotherhood of War,2004-02-05,ko,"['Action', 'Adventure', 'Drama', 'History', 'War']",711,Tae Guk Gi: The Brotherhood of War,2004,R,386064,140,"Action, Drama, War",64.0,8.1,37548,1.11
236,9.793,1626,357,7.9,Vivre Sa Vie,1962-08-28,fr,['Drama'],933,Vivre Sa Vie,1962,Not Rated,56663,85,Drama,,8.0,27333,--
237,17.279,76,2487,7.9,Before Sunrise,1995-01-27,en,"['Drama', 'Romance']",578,Before Sunrise,1995,R,112471,101,"Drama, Romance",77.0,8.1,266641,5.54
238,29.069,640,10028,7.9,Catch Me If You Can,2002-12-25,en,"['Drama', 'Crime']",114,Catch Me If You Can,2002,PG-13,264464,141,"Biography, Crime, Drama",75.0,8.1,812333,164.62
239,25.364,33,2610,7.9,Unforgiven,1992-08-07,en,['Western'],185,Unforgiven,1992,R,105695,130,"Drama, Western",85.0,8.2,370965,101.16
240,10.328,827,542,7.9,Diabolique,1955-01-29,fr,"['Drama', 'Horror', 'Thriller']",963,Diabolique,1955,Not Rated,46911,117,"Crime, Drama, Horror",,8.0,60921,--
241,248.418,530915,6873,7.9,1917,2019-12-25,en,"['War', 'Drama']",120,1917,2019,R,8579674,119,"Drama, War",78.0,8.3,387826,159.23
242,12.071,2011,1248,7.9,Persepolis,2007-06-27,fr,"['Animation', 'Drama']",599,Persepolis,2007,PG-13,808417,96,"Animation, Biography, Drama",90.0,8.0,87702,4.45
243,33.369,745,7999,7.9,The Sixth Sense,1999-08-06,en,"['Mystery', 'Thriller', 'Drama']",39,The Sixth Sense,1999,PG-13,167404,107,"Drama, Mystery, Thriller",64.0,8.1,901613,293.51
244,34.897,78,9671,7.9,Blade Runner,1982-06-25,en,"['Science Fiction', 'Drama', 'Thriller']",375,Blade Runner,1982,R,83658,117,"Action, Sci-Fi, Thriller",84.0,8.1,684622,32.87
245,10.834,234,841,7.9,The Cabinet of Dr. Caligari,1920-02-27,de,"['Drama', 'Horror', 'Thriller', 'Crime']",999,The Cabinet of Dr. Caligari,1920,Not Rated,10323,67,"Fantasy, Horror, Mystery",,8.1,56528,--
246,13.25,804,1260,7.9,Roman Holiday,1953-08-26,en,"['Comedy', 'Romance', 'Drama']",967,Roman Holiday,1953,Not Rated,46250,118,"Comedy, Romance",78.0,8.0,125786,--
247,14.119,11953,363,7.9,Kagemusha,1980-04-26,ja,"['Action', 'Drama', 'History', 'War']",905,Kagemusha,1980,PG,80979,162,"Drama, History, War",84.0,8.0,31686,--
248,14.063,505192,1130,7.9,Shoplifters,2018-06-02,ja,"['Drama', 'Crime']",632,Shoplifters,2018,R,8075192,121,"Crime, Drama",93.0,8.0,58946,3.31
249,37.865,14160,14956,7.9,Up,2009-05-28,en,"['Animation', 'Comedy', 'Family', 'Adventure']",40,Up,2009,PG,1049413,96,"Animation, Adventure, Comedy",88.0,8.2,920907,293.00
250,9.415,11656,305,7.9,The Virgin Spring,1960-02-08,sv,"['Crime', 'Drama', 'Thriller']",690,The Virgin Spring,1960,Not Rated,53976,89,Drama,,8.1,26310,1.53
251,12.575,5544,426,7.9,Hiroshima Mon Amour,1959-06-10,fr,"['Drama', 'History', 'Romance']",805,Hiroshima Mon Amour,1959,Not Rated,52893,90,"Drama, Romance",,7.9,27860,0.09
252,64.738,10674,6681,7.9,Mulan,1998-06-18,en,"['Adventure', 'Animation', 'Family']",156,Mulan,1998,G,120762,88,"Animation, Adventure, Family",71.0,7.6,251802,120.62
253,920.299,337401,2795,7.2,Mulan,2020-09-04,en,"['Action', 'Adventure', 'Drama', 'Fantasy']",156,Mulan,1998,G,120762,88,"Animation, Adventure, Family",71.0,7.6,251802,120.62
254,11.554,10774,992,7.9,Network,1976-11-01,en,['Drama'],910,Network,1976,R,74958,121,Drama,83.0,8.1,143223,--
255,10.48,198,363,7.9,To Be or Not to Be,1942-03-05,en,"['Comedy', 'War']",985,To Be or Not to Be,1942,Passed,35446,99,"Comedy, War",86.0,8.2,28670,--
256,37.372,197,7004,7.9,Braveheart,1995-05-24,en,"['Action', 'Drama', 'History', 'War']",223,Braveheart,1995,R,112573,178,"Biography, Drama, History",68.0,8.3,948691,75.60
257,12.313,16,1094,7.9,Dancer in the Dark,2000-05-17,en,"['Drama', 'Crime']",610,Dancer in the Dark,2000,R,168629,140,"Crime, Drama, Musical",61.0,8.0,100919,4.18
258,35.022,118340,21392,7.9,Guardians of the Galaxy,2014-07-30,en,"['Action', 'Science Fiction', 'Adventure']",25,Guardians of the Galaxy,2014,PG-13,2015381,121,"Action, Adventure, Comedy",76.0,8.0,1031131,333.18
259,10.148,25364,348,7.9,Ace in the Hole,1951-06-29,en,['Drama'],622,Ace in the Hole,1951,Approved,43338,111,"Drama, Film-Noir",72.0,8.1,31007,3.97
260,20.957,6977,7821,7.9,No Country for Old Men,2007-11-08,en,"['Crime', 'Drama', 'Thriller']",230,No Country for Old Men,2007,R,477348,122,"Crime, Drama, Thriller",91.0,8.1,841631,74.28
261,28.947,1402,6901,7.9,The Pursuit of Happyness,2006-12-14,en,['Drama'],115,The Pursuit of Happyness,2006,PG-13,454921,117,"Biography, Drama",64.0,8.0,441717,163.57
262,14.547,5511,544,7.9,Le Samouraï,1967-10-25,fr,"['Crime', 'Thriller']",822,Le Samouraï,1967,GP,62229,101,"Crime, Drama, Mystery",,8.1,44589,0.04
263,25.759,266856,8102,7.9,The Theory of Everything,2014-11-26,en,"['Drama', 'Romance']",360,The Theory of Everything,2014,PG-13,2980516,123,"Biography, Drama, Romance",72.0,7.7,397018,35.89
264,12.47,381341,3302,7.9,Perfect Strangers,2016-02-11,it,"['Comedy', 'Drama']",851,Perfect Strangers,2016,--,4901306,96,"Comedy, Drama",,7.8,55485,--
265,15.357,435126,456,6.7,Perfect Strangers,2017-12-01,es,"['Drama', 'Comedy']",851,Perfect Strangers,2016,--,4901306,96,"Comedy, Drama",,7.8,55485,--
266,27.921,9323,1966,7.9,Ghost in the Shell,1995-11-18,ja,"['Action', 'Animation', 'Science Fiction']",756,Ghost in the Shell,1995,TV-MA,113568,83,"Animation, Action, Crime",76.0,8.0,127020,0.52
267,42.406,315837,6149,6.0,Ghost in the Shell,2017-03-29,en,"['Action', 'Science Fiction']",756,Ghost in the Shell,1995,TV-MA,113568,83,"Animation, Action, Crime",76.0,8.0,127020,0.52
268,25.86,81,2116,7.9,Nausicaä of the Valley of the Wind,1984-03-11,ja,"['Adventure', 'Animation', 'Fantasy']",758,Nausicaä of the Valley of the Wind,1984,PG,87544,117,"Animation, Adventure, Fantasy",86.0,8.1,147598,0.50
269,25.214,194,8089,7.9,Amélie,2001-04-25,fr,"['Comedy', 'Romance']",373,Amélie,2001,R,211915,122,"Comedy, Romance",69.0,8.3,695743,33.23
270,52.582,752,10358,7.9,V for Vendetta,2006-02-23,en,"['Action', 'Thriller', 'Fantasy']",237,V for Vendetta,2005,R,434409,132,"Action, Drama, Sci-Fi",62.0,8.2,1019599,70.51
271,11.003,7984,1051,7.9,In the Name of the Father,1993-12-12,en,['Drama'],413,In the Name of the Father,1993,R,107207,133,"Biography, Drama",84.0,8.1,154549,25.01
272,33.88,85,8471,7.9,Raiders of the Lost Ark,1981-06-12,en,"['Adventure', 'Action']",59,Raiders of the Lost Ark,1981,PG,82971,115,"Action, Adventure",85.0,8.4,873066,248.16
273,8.121,396,472,7.9,Who's Afraid of Virginia Woolf?,1966-06-22,en,['Drama'],926,Who's Afraid of Virginia Woolf?,1966,Not Rated,61184,131,Drama,75.0,8.0,68327,--
274,28.674,122906,5549,7.9,About Time,2013-09-04,en,"['Comedy', 'Drama', 'Romance', 'Fantasy']",474,About Time,2013,R,2194499,123,"Comedy, Drama, Fantasy",55.0,7.8,294410,15.32
275,13.464,593,919,7.9,Solaris,1972-03-20,ru,"['Drama', 'Mystery', 'Science Fiction']",919,Solaris,1972,PG,69293,167,"Drama, Mystery, Sci-Fi",90.0,8.1,79407,--
276,13.253,2103,831,6.0,Solaris,2002-11-27,en,"['Drama', 'Science Fiction', 'Mystery', 'Romance']",919,Solaris,1972,PG,69293,167,"Drama, Mystery, Sci-Fi",90.0,8.1,79407,--
277,23.303,329,11388,7.9,Jurassic Park,1993-06-11,en,"['Adventure', 'Science Fiction']",15,Jurassic Park,1993,PG-13,107290,127,"Action, Adventure, Sci-Fi",68.0,8.1,855027,402.45
278,29.618,10386,3727,7.9,The Iron Giant,1999-08-06,en,"['Animation', 'Family', 'Adventure', 'Action', 'Science Fiction', 'Comedy']",428,The Iron Giant,1999,PG,129167,86,"Animation, Action, Adventure",85.0,8.0,169855,23.16
279,17.367,93,508,7.9,Anatomy of a Murder,1959-07-01,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",503,Anatomy of a Murder,1959,Not Rated,52561,161,"Crime, Drama, Mystery",95.0,8.0,59041,11.90
280,8.985,185789,278,7.9,Mulholland Dr.,1999-01-01,en,"['Drama', 'Mystery', 'Thriller', 'TV Movie']",546,Mulholland Dr.,2001,R,166924,147,"Drama, Mystery, Thriller",85.0,8.0,316706,7.22
281,39.445,210577,13297,7.9,Gone Girl,2014-10-01,en,"['Drama', 'Mystery', 'Thriller']",111,Gone Girl,2014,R,2267998,149,"Drama, Mystery, Thriller",79.0,8.1,843655,167.77
282,36.986,679,6402,7.9,Aliens,1986-07-18,en,"['Action', 'Thriller', 'Science Fiction']",204,Aliens,1986,R,90605,137,"Action, Adventure, Sci-Fi",84.0,8.3,645311,85.16
283,11.675,336804,1011,7.9,Mustang,2015-06-17,tr,['Drama'],735,Mustang,2015,PG-13,3966404,97,Drama,83.0,7.6,35092,0.85
284,35.722,11036,8083,7.9,The Notebook,2004-06-25,en,"['Romance', 'Drama']",211,The Notebook,2004,PG-13,332280,123,"Drama, Romance",53.0,7.8,513127,81.00
285,11.303,3078,678,7.9,It Happened One Night,1934-02-22,en,"['Comedy', 'Romance']",607,It Happened One Night,1934,Approved,25316,105,"Comedy, Romance",87.0,8.1,92436,4.36
